   Satellite ID          GPS Time         Pseudorange       Carrier Phase       C/N
             30        369381.000        20807369.992       109343452.064        51
              3        369381.000        23573724.357       123880734.113        43
             94        369381.000        40660047.558       211727543.630        38
             95        369381.000        35978934.286       187351745.923        48
             96        369381.000        36581649.276       190490241.878        45
             98        369381.000        35776696.593       186298640.018        47
             93        369381.000        39114763.751       203680836.838        42
            100        369381.000        22296439.476       116103407.010        48
            103        369381.000        36694869.848       191079813.140        47
             89        369381.000        37055733.319       192958923.284        46
             90        369381.000        37457592.516       195051510.107        43
             91        369381.000        36240936.863       188716064.618        46
             92        369381.000        38407970.428       200000374.825        42
              9        369381.000        25295653.420       132929553.864        38
             99        369381.000        25288247.670       131682541.504        42
              1        369382.000        20269387.667       106516301.826        51
              7        369382.000        20424522.388       107331572.976        49
              8        369382.000        23507450.995       123532486.547        43
             11        369382.000        20788622.054       109244926.662        49
             17        369382.000        23584094.289       123935259.564        44
             22        369382.000        23063707.576       121200562.601        45
             28        369382.000        23242819.071       122141829.956        44
             30        369382.000        20807316.629       109343173.001        51
              3        369382.000        23573311.310       123878564.370        43
             94        369382.000        40659925.965       211726910.923        38
             95        369382.000        35979081.775       187352514.277        48
             96        369382.000        36581810.132       190491078.266        45
             98        369382.000        35776735.960       186298845.298        47
             93        369382.000        39114801.165       203681031.805        42
            100        369382.000        22296544.195       116103952.235        48
            103        369382.000        36694968.564       191080326.607        47
             89        369382.000        37055780.661       192959169.315        46
             90        369382.000        37457632.302       195051717.111        43
             91        369382.000        36240981.518       188716296.764        47
             92        369382.000        38408014.681       200000604.433        42
              9        369382.000        25295995.776       132931352.937        38
             99        369382.000        25288007.555       131681291.198        42
              1        369383.000        20269586.302       106517345.933        51
              7        369383.000        20424831.693       107333197.887        49
              8        369383.000        23507877.897       123534729.408        44
             11        369383.000        20789008.995       109246959.604        49
             17        369383.000        23583899.893       123934237.604        44
             22        369383.000        23063486.569       121199401.605        45
             28        369383.000        23242425.377       122139761.429        44
             30        369383.000        20807263.581       109342894.194        51
              3        369383.000        23572898.386       123876394.256        43
             94        369383.000        40659804.302       211726277.696        38
             95        369383.000        35979229.177       187353282.432        48
             96        369383.000        36581970.464       190491914.293        45
             98        369383.000        35776775.503       186299050.380        47
             93        369383.000        39114838.560       203681226.403        42
            100        369383.000        22296648.686       116104497.246        48
            103        369383.000        36695067.018       191080839.755        47
             89        369383.000        37055828.056       192959414.932        46
             90        369383.000        37457671.687       195051923.723        44
             91        369383.000        36241026.086       188716528.535        47
             92        369383.000        38408058.813       200000833.638        42
              9        369383.000        25296337.992       132933151.297        38
             99        369383.000        25287767.231       131680040.700        42
              1        369384.000        20269785.340       106518390.884        51
              7        369384.000        20425140.999       107334823.607        49
              8        369384.000        23508304.957       123536972.391        44
             11        369384.000        20789395.849       109248993.158        49
             17        369384.000        23583705.358       123933215.996        44
             22        369384.000        23063265.876       121198241.050        45
             28        369384.000        23242031.770       122137693.005        44
             30        369384.000        20807210.794       109342616.220        51
              3        369384.000        23572485.584       123874224.391        44
             94        369384.000        40659682.692       211725644.472        38
             95        369384.000        35979376.701       187354050.932        48
             96        369384.000        36582131.146       190492750.520        45
             98        369384.000        35776814.975       186299255.780        47
             93        369384.000        39114875.782       203681421.162        42
            100        369384.000        22296753.301       116105042.604        48
            103        369384.000        36695165.752       191081353.154        47
             89        369384.000        37055875.137       192959660.756        46
             90        369384.000        37457711.648       195052130.509        43
             91        369384.000        36241070.706       188716760.509        47
             92        369384.000        38408102.857       200001063.035        42
              9        369384.000        25296680.226       132934949.527        38
             99        369384.000        25287527.133       131678790.604        42
              1        369415.000        20276015.626       106551129.134        51
              7        369415.000        20434796.047       107385560.238        49
              8        369415.000        23521535.729       123606499.871        44
             11        369415.000        20801436.709       109312268.402        49
             17        369415.000        23577700.040       123901658.126        45
             22        369415.000        23056450.362       121162425.949        45
             28        369415.000        23229827.646       122073560.084        44
             30        369415.000        20805637.866       109334349.422        51
              3        369415.000        23559695.499       123807008.221        44
             94        369415.000        40655903.446       211705964.268        37
             95        369415.000        35983972.705       187377983.080        48
             96        369415.000        36587116.307       190518708.493        45
             98        369415.000        35778057.867       186305729.762        47
             93        369415.000        39116041.700       203687488.842        41
            100        369415.000        22300020.575       116122056.543        48
            103        369415.000        36698233.779       191097328.374        47
             89        369415.000        37057344.166       192967311.535        46
             90        369415.000        37458948.537       195058571.034        43
             91        369415.000        36242457.510       188723981.640        47
             92        369415.000        38409474.584       200008204.937        42
              9        369415.000        25307263.591       132990567.618        37
             99        369415.000        25280110.721       131640166.931        43
              1        369416.000        20276218.467       106552196.171        51
              7        369416.000        20435109.802       107387207.668        49
              8        369416.000        23521962.247       123608742.385        44
             11        369416.000        20801826.459       109314316.957        49
             17        369416.000        23577506.971       123900643.556        45
             22        369416.000        23056231.309       121161275.704        45
             28        369416.000        23229433.987       122071490.757        44
             30        369416.000        20805589.302       109334093.893        50
              3        369416.000        23559283.115       123804841.416        44
             94        369416.000        40655781.259       211705327.625        37
             95        369416.000        35984121.625       187378758.447        48
             96        369416.000        36587277.460       190519546.806        45
             98        369416.000        35778098.595       186305941.866        47
             93        369416.000        39116079.306       203687685.374        41
            100        369416.000        22300126.602       116122608.696        48
            103        369416.000        36698333.018       191097845.465        47
             89        369416.000        37057391.752       192967559.138        46
             90        369416.000        37458988.568       195058779.589        43
             91        369416.000        36242502.444       188724215.389        47
             92        369416.000        38409519.030       200008436.124        42
              9        369416.000        25307603.975       132992357.452        37
             99        369416.000        25279872.141       131638925.026        43
              1        369417.000        20276421.588       106553263.835        51
              7        369417.000        20435423.382       107388855.720        49
              8        369417.000        23522389.045       123610984.816        44
             11        369417.000        20802216.367       109316365.907        49
             17        369417.000        23577314.163       123899629.150        45
             22        369417.000        23056012.274       121160125.726        45
             28        369417.000        23229040.153       122069421.346        44
             30        369417.000        20805540.529       109333839.003        50
              3        369417.000        23558870.906       123802674.652        44
             94        369417.000        40655658.794       211704690.853        37
             95        369417.000        35984270.615       187379533.949        48
             96        369417.000        36587438.438       190520385.102        45
             98        369417.000        35778139.516       186306154.111        47
             93        369417.000        39116116.981       203687881.899        41
            100        369417.000        22300232.595       116123161.008        48
            103        369417.000        36698432.310       191098362.623        47
             89        369417.000        37057439.147       192967806.717        46
             90        369417.000        37459028.564       195058988.137        43
             91        369417.000        36242547.134       188724449.139        47
             92        369417.000        38409563.353       200008667.317        42
              9        369417.000        25307944.481       132994146.993        37
             99        369417.000        25279633.545       131637683.316        43
              1        369418.000        20276625.127       106554332.465        51
              7        369418.000        20435737.102       107390504.732        49
              8        369418.000        23522816.156       123613227.534        44
             11        369418.000        20802606.466       109318415.614        49
             17        369418.000        23577121.496       123898615.243        45
             22        369418.000        23055793.431       121158976.353        45
             28        369418.000        23228646.319       122067352.172        44
             30        369418.000        20805492.052       109333585.097        50
              3        369418.000        23558458.592       123800508.270        44
             94        369418.000        40655536.607       211704054.244        37
             95        369418.000        35984419.709       187380309.942        48
             96        369418.000        36587599.521       190521223.770        45
             98        369418.000        35778180.454       186306366.871        47
             93        369418.000        39116154.935       203688078.736        41
            100        369418.000        22300338.779       116123713.814        48
            103        369418.000        36698531.602       191098880.177        47
             89        369418.000        37057486.978       192968054.674        46
             90        369418.000        37459068.787       195059197.046        43
             91        369418.000        36242591.859       188724683.224        47
             92        369418.000        38409607.764       200008898.863        42
              9        369418.000        25308285.319       132995936.521        37
             99        369418.000        25279395.367       131636442.136        43
              1        369419.000        20276828.527       106555401.605        51
              7        369419.000        20436050.613       107392154.249        49
              8        369419.000        23523243.111       123615470.069        44
             11        369419.000        20802996.601       109320465.607        49
             17        369419.000        23576928.706       123897601.373        45
             22        369419.000        23055574.640       121157827.131        45
             28        369419.000        23228252.345       122065282.805        44
             30        369419.000        20805443.959       109333331.712        50
              3        369419.000        23558046.418       123798341.792        44
             94        369419.000        40655414.054       211703417.340        37
             95        369419.000        35984568.472       187381085.978        48
             96        369419.000        36587760.499       190522062.308        45
             98        369419.000        35778221.148       186306579.663        47
             93        369419.000        39116192.819       203688275.479        41
            100        369419.000        22300445.051       116124266.649        48
            103        369419.000        36698631.033       191099397.653        47
             89        369419.000        37057534.373       192968302.499        46
             90        369419.000        37459109.044       195059405.802        44
             91        369419.000        36242636.793       188724917.176        47
             92        369419.000        38409652.053       200009130.261        42
              9        369419.000        25308626.156       132997725.652        38
             99        369419.000        25279156.997       131635201.019        43
              1        369420.000        20277032.188       106556471.439        51
              7        369420.000        20436364.752       107393804.437        49
              8        369420.000        23523670.257       123617712.561        44
             11        369420.000        20803386.770       109322516.070        49
             17        369420.000        23576735.916       123896587.719        45
             22        369420.000        23055356.146       121156678.223        45
             28        369420.000        23227858.424       122063213.407        44
             30        369420.000        20805395.744       109333079.029        51
              3        369420.000        23557634.227       123796175.425        44
             94        369420.000        40655291.711       211702780.361        37
             95        369420.000        35984717.410       187381862.240        48
             96        369420.000        36587921.512       190522900.933        45
             98        369420.000        35778262.034       186306792.657        47
             93        369420.000        39116230.547       203688472.278        41
            100        369420.000        22300551.201       116124819.686        48
            103        369420.000        36698730.343       191099915.260        47
             89        369420.000        37057581.925       192968550.360        46
             90        369420.000        37459149.180       195059614.638        43
             91        369420.000        36242681.850       188725151.215        47
             92        369420.000        38409696.690       200009361.728        42
              9        369420.000        25308966.697       132999514.477        38
             99        369420.000        25278918.801       131633960.161        43
              1        369421.000        20277235.989       106557541.935        51
              7        369421.000        20436678.925       107395455.296        49
              8        369421.000        23524097.142       123619955.040        44
             11        369421.000        20803776.870       109324566.970        49
             17        369421.000        23576542.777       123895574.286        44
             22        369421.000        23055137.844       121155529.619        45
             28        369421.000        23227464.555       122061143.951        44
             30        369421.000        20805347.791       109332827.032        51
              3        369421.000        23557221.896       123794009.142        44
             94        369421.000        40655169.263       211702143.216        37
             95        369421.000        35984866.574       187382638.699        48
             96        369421.000        36588082.456       190523739.605        45
             98        369421.000        35778302.815       186307005.820        47
             93        369421.000        39116268.501       203688669.119        41
            100        369421.000        22300657.211       116125372.922        48
            103        369421.000        36698829.599       191100432.961        47
             89        369421.000        37057629.477       192968798.274        46
             90        369421.000        37459189.263       195059823.497        43
             91        369421.000        36242727.029       188725385.270        47
             92        369421.000        38409741.171       200009593.232        42
              9        369421.000        25309307.273       133001303.059        38
             99        369421.000        25278680.571       131632719.562        43
              1        369422.000        20277439.616       106558613.320        51
              7        369422.000        20436993.117       107397107.012        49
              8        369422.000        23524523.939       123622197.706        44
             11        369422.000        20804167.388       109326618.537        49
             17        369422.000        23576349.830       123894561.241        44
             22        369422.000        23054919.559       121154381.547        45
             28        369422.000        23227070.843       122059074.665        44
             30        369422.000        20805300.169       109332575.922        51
              3        369422.000        23556809.931       123791843.152        44
             94        369422.000        40655046.989       211701506.155        37
             95        369422.000        35985015.896       187383415.549        48
             96        369422.000        36588243.678       190524578.509        45
             98        369422.000        35778343.980       186307219.398        47
             93        369422.000        39116306.333       203688866.194        42
            100        369422.000        22300763.465       116125926.565        48
            103        369422.000        36698929.345       191100950.962        47
             89        369422.000        37057677.238       192969046.463        46
             90        369422.000        37459229.259       195060032.609        43
             91        369422.000        36242771.806       188725619.574        46
             92        369422.000        38409785.617       200009824.985        42
              9        369422.000        25309647.867       133003091.577        38
             99        369422.000        25278441.991       131631479.393        43
              1        369423.000        20277643.783       106559685.252        51
              7        369423.000        20437307.639       107398759.274        49
              8        369423.000        23524950.615       123624440.213        44
             11        369423.000        20804557.837       109328670.428        49
             17        369423.000        23576157.022       123893548.296        44
             22        369423.000        23054701.117       121153233.653        45
             28        369423.000        23226677.062       122057005.224        44
             30        369423.000        20805252.565       109332325.387        51
              3        369423.000        23556397.565       123789677.109        44
             94        369423.000        40654924.803       211700868.854        37
             95        369423.000        35985165.148       187384192.475        48
             96        369423.000        36588404.779       190525417.374        45
             98        369423.000        35778385.076       186307433.057        47
             93        369423.000        39116343.921       203689063.185        41
            100        369423.000        22300869.999       116126480.279        48
            103        369423.000        36699028.916       191101468.946        47
             89        369423.000        37057724.930       192969294.538        46
             90        369423.000        37459269.307       195060241.626        43
             91        369423.000        36242816.705       188725853.795        47
             92        369423.000        38409830.324       200010056.646        42
              9        369423.000        25309988.251       133004879.636        39
             99        369423.000        25278203.813       131630239.346        43
              1        369424.000        20277847.846       106560757.968        51
              7        369424.000        20437622.354       107400412.307        49
              8        369424.000        23525376.958       123626682.809        44
             11        369424.000        20804948.303       109330722.891        49
             17        369424.000        23575964.180       123892535.657        44
             22        369424.000        23054482.728       121152086.177        45
             28        369424.000        23226283.245       122054935.841        44
             30        369424.000        20805205.031       109332075.644        50
              3        369424.000        23555985.460       123787511.262        44
             94        369424.000        40654802.337       211700231.552        37
             95        369424.000        35985314.347       187384969.712        48
             96        369424.000        36588565.757       190526256.378        45
             98        369424.000        35778426.136       186307647.023        47
             93        369424.000        39116381.770       203689260.328        42
            100        369424.000        22300976.340       116127034.319        48
            103        369424.000        36699128.207       191101987.144        47
             89        369424.000        37057772.516       192969542.775        46
             90        369424.000        37459309.513       195060450.816        43
             91        369424.000        36242861.744       188726088.168        46
             92        369424.000        38409874.630       200010288.454        42
              9        369424.000        25310328.355       133006667.566        39
             99        369424.000        25277966.054       131628999.659        42
              1        369425.000        20278052.293       106561831.333        51
              7        369425.000        20437937.069       107402065.961        49
              8        369425.000        23525803.407       123628925.326        44
             11        369425.000        20805338.909       109332775.755        49
             17        369425.000        23575771.494       123891523.189        44
             22        369425.000        23054264.251       121150938.968        45
             28        369425.000        23225889.551       122052866.385        44
             30        369425.000        20805157.566       109331826.545        50
              3        369425.000        23555573.269       123785345.465        44
             94        369425.000        40654680.063       211699594.109        37
             95        369425.000        35985463.442       187385747.114        48
             96        369425.000        36588726.700       190527095.395        45
             98        369425.000        35778467.319       186307861.135        47
             93        369425.000        39116419.637       203689457.476        42
            100        369425.000        22301082.944       116127588.502        48
            103        369425.000        36699227.604       191102505.390        47
             89        369425.000        37057820.330       192969791.020        46
             90        369425.000        37459349.892       195060659.980        43
             91        369425.000        36242906.958       188726322.550        46
             92        369425.000        38409918.971       200010520.278        42
              9        369425.000        25310668.425       133008455.161        39
             99        369425.000        25277727.928       131627760.140        42
              1        369426.000        20278256.757       106562905.351        51
              7        369426.000        20438251.801       107403720.274        49
              8        369426.000        23526230.099       123631167.817        44
             11        369426.000        20805729.864       109334829.095        49
             17        369426.000        23575578.774       123890510.920        44
             22        369426.000        23054046.019       121149792.060        45
             28        369426.000        23225495.577       122050796.882        44
             30        369426.000        20805110.363       109331578.135        50
              3        369426.000        23555161.042       123783179.769        44
             94        369426.000        40654557.423       211698956.521        37
             95        369426.000        35985613.130       187386524.707        48
             96        369426.000        36588887.835       190527934.470        45
             98        369426.000        35778508.588       186308075.448        47
             93        369426.000        39116457.365       203689654.662        42
            100        369426.000        22301189.460       116128142.877        48
            103        369426.000        36699327.123       191103023.745        47
             89        369426.000        37057868.196       192970039.293        46
             90        369426.000        37459389.941       195060869.188        43
             91        369426.000        36242952.206       188726556.963        46
             92        369426.000        38409963.365       200010752.142        43
              9        369426.000        25311008.303       133010242.484        39
             99        369426.000        25277489.803       131626520.904        42
              1        369427.000        20278461.274       106563980.144        51
              7        369427.000        20438566.725       107405375.324        49
              8        369427.000        23526656.810       123633410.340        44
             11        369427.000        20806120.766       109336882.920        49
             17        369427.000        23575386.351       123889498.945        45
             22        369427.000        23053827.839       121148645.550        45
             28        369427.000        23225101.813       122048727.416        44
             30        369427.000        20805063.265       109331330.497        51
              3        369427.000        23554748.990       123781014.214        44
             94        369427.000        40654435.045       211698318.938        38
             95        369427.000        35985762.573       187387302.599        49
             96        369427.000        36589048.953       190528773.654        45
             98        369427.000        35778549.701       186308290.035        47
             93        369427.000        39116495.162       203689851.992        42
            100        369427.000        22301295.906       116128697.547        48
            103        369427.000        36699426.903       191103542.276        47
             89        369427.000        37057915.922       192970287.691        46
             90        369427.000        37459430.268       195061078.525        43
             91        369427.000        36242997.053       188726791.499        46
             92        369427.000        38410007.967       200010984.119        43
              9        369427.000        25311348.460       133012029.612        39
             99        369427.000        25277251.677       131625281.977        42
              1        369428.000        20278665.912       106565055.544        51
              7        369428.000        20438881.841       107407030.981        49
              8        369428.000        23527083.380       123635652.766        43
             11        369428.000        20806511.598       109338937.170        49
             17        369428.000        23575193.840       123888487.104        45
             22        369428.000        23053609.781       121147499.289        45
             28        369428.000        23224707.996       122046657.865        44
             30        369428.000        20805016.132       109331083.488        51
              3        369428.000        23554336.921       123778848.699        44
             94        369428.000        40654312.666       211697681.133        37
             95        369428.000        35985912.017       187388080.621        48
             96        369428.000        36589210.141       190529612.843        45
             98        369428.000        35778590.744       186308504.764        47
             93        369428.000        39116533.186       203690049.288        42
            100        369428.000        22301402.649       116129252.350        48
            103        369428.000        36699526.491       191104060.864        47
             89        369428.000        37057963.544       192970536.077        46
             90        369428.000        37459470.369       195061287.869        43
             91        369428.000        36243041.988       188727026.030        47
             92        369428.000        38410052.675       200011216.099        42
              9        369428.000        25311688.739       133013816.435        39
             99        369428.000        25277013.586       131624043.226        42
              1        369429.000        20278870.673       106566131.737        51
              7        369429.000        20439197.131       107408687.420        49
              8        369429.000        23527509.933       123637895.297        44
             11        369429.000        20806902.640       109340991.984        49
             17        369429.000        23575001.399       123887475.585        45
             22        369429.000        23053391.862       121146353.466        45
             28        369429.000        23224314.110       122044588.386        44
             30        369429.000        20804969.488       109330837.278        50
              3        369429.000        23553924.974       123776683.384        44
             94        369429.000        40654190.009       211697043.358        38
             95        369429.000        35986061.408       187388858.960        48
             96        369429.000        36589371.189       190530452.176        45
             98        369429.000        35778632.136       186308719.798        47
             93        369429.000        39116571.123       203690246.719        42
            100        369429.000        22301509.270       116129807.461        48
            103        369429.000        36699626.097       191104579.653        47
             89        369429.000        37058011.200       192970784.609        46
             90        369429.000        37459510.644       195061497.338        43
             91        369429.000        36243087.218       188727260.722        46
             92        369429.000        38410097.138       200011448.232        43
              9        369429.000        25312029.036       133015603.053        39
             99        369429.000        25276775.949       131622804.826        42
              1        369430.000        20279075.295       106567208.524        51
              7        369430.000        20439512.230       107410344.433        49
              8        369430.000        23527936.609       123640137.694        43
             11        369430.000        20807293.787       109343047.165        49
             17        369430.000        23574808.940       123886464.206        45
             22        369430.000        23053173.560       121145207.856        45
             28        369430.000        23223920.416       122042518.780        44
             30        369430.000        20804922.721       109330591.674        50
              3        369430.000        23553512.834       123774518.066        44
             94        369430.000        40654067.369       211696405.353        38
             95        369430.000        35986211.009       187389637.417        48
             96        369430.000        36589532.481       190531291.521        45
             98        369430.000        35778673.406       186308934.955        47
             93        369430.000        39116609.042       203690444.125        42
            100        369430.000        22301615.856       116130362.681        48
            103        369430.000        36699725.668       191105098.473        47
             89        369430.000        37058058.805       192971033.103        46
             90        369430.000        37459550.936       195061706.782        43
             91        369430.000        36243132.258       188727495.368        46
             92        369430.000        38410141.619       200011680.324        43
              9        369430.000        25312368.774       133017389.322        39
             99        369430.000        25276538.225       131621566.608        42
              1        369431.000        20279280.282       106568285.745        51
              7        369431.000        20439827.521       107412001.869        49
              8        369431.000        23528363.266       123642379.837        43
             11        369431.000        20807685.073       109345102.561        49
             17        369431.000        23574616.569       123885452.774        45
             22        369431.000        23052955.467       121144062.332        45
             28        369431.000        23223526.652       122040448.892        44
             30        369431.000        20804876.077       109330346.514        50
              3        369431.000        23553100.433       123772352.593        44
             94        369431.000        40653944.833       211695766.978        37
             95        369431.000        35986360.557       187390415.813        48
             96        369431.000        36589693.652       190532130.651        45
             98        369431.000        35778714.693       186309150.058        47
             93        369431.000        39116647.031       203690641.330        42
            100        369431.000        22301722.407       116130917.862        48
            103        369431.000        36699825.256       191105617.145        47
             89        369431.000        37058106.513       192971281.409        46
             90        369431.000        37459591.508       195061916.023        43
             91        369431.000        36243177.349       188727729.808        46
             92        369431.000        38410186.134       200011912.206        43
              9        369431.000        25312708.286       133019175.076        39
             99        369431.000        25276300.535       131620328.388        43
              1        369432.000        20279485.427       106569363.546        51
              7        369432.000        20440143.108       107413659.875        49
              8        369432.000        23528790.064       123644621.855        43
             11        369432.000        20808076.133       109347158.319        49
             17        369432.000        23574424.320       123884441.450        45
             22        369432.000        23052737.584       121142917.018        44
             28        369432.000        23223132.748       122038378.871        44
             30        369432.000        20804829.258       109330101.957        50
              3        369432.000        23552688.224       123770187.115        44
             94        369432.000        40653822.333       211695128.405        37
             95        369432.000        35986509.931       187391194.334        48
             96        369432.000        36589854.839       190532969.744        45
             98        369432.000        35778755.945       186309365.254        47
             93        369432.000        39116684.985       203690838.494        42
            100        369432.000        22301829.080       116131473.146        48
            103        369432.000        36699924.635       191106135.838        47
             89        369432.000        37058154.100       192971529.665        46
             90        369432.000        37459631.434       195062125.225        43
             91        369432.000        36243222.213       188727964.210        46
             92        369432.000        38410230.615       200012144.036        43
              9        369432.000        25313047.902       133020960.455        39
             99        369432.000        25276062.724       131619090.298        42
              1        369433.000        20279690.834       106570442.215        51
              7        369433.000        20440458.782       107415318.736        49
              8        369433.000        23529216.757       123646864.032        43
             11        369433.000        20808467.401       109349214.702        49
             17        369433.000        23574232.054       123883430.530        45
             22        369433.000        23052519.875       121141772.214        44
             28        369433.000        23222738.792       122036308.990        44
             30        369433.000        20804783.050       109329858.277        50
              3        369433.000        23552276.102       123768021.905        44
             94        369433.000        40653699.448       211694489.899        37
             95        369433.000        35986659.305       187391973.236        48
             96        369433.000        36590015.975       190533809.082        45
             98        369433.000        35778797.302       186309580.836        47
             93        369433.000        39116722.835       203691035.892        42
            100        369433.000        22301935.649       116132028.832        48
            103        369433.000        36700024.416       191106654.818        47
             89        369433.000        37058201.931       192971778.164        46
             90        369433.000        37459671.657       195062334.661        43
             91        369433.000        36243267.078       188728198.837        46
             92        369433.000        38410275.148       200012376.129        42
              9        369433.000        25313387.780       133022745.758        39
             99        369433.000        25275825.296       131617852.650        42
              1        369434.000        20279896.292       106571521.665        51
              7        369434.000        20440774.509       107416978.356        49
              8        369434.000        23529643.554       123649106.304        44
             11        369434.000        20808858.880       109351271.653        49
             17        369434.000        23574039.717       123882419.918        45
             22        369434.000        23052302.009       121140627.809        44
             28        369434.000        23222344.940       122034239.166        44
             30        369434.000        20804736.824       109329615.389        50
              3        369434.000        23551864.260       123765856.892        44
             94        369434.000        40653576.895       211693851.395        37
             95        369434.000        35986809.133       187392752.447        48
             96        369434.000        36590177.162       190534648.552        45
             98        369434.000        35778838.851       186309796.715        47
             93        369434.000        39116760.684       203691233.421        42
            100        369434.000        22302042.304       116132584.812        48
            103        369434.000        36700124.126       191107173.990        47
             89        369434.000        37058249.553       192972026.769        46
             90        369434.000        37459711.950       195062544.215        43
             91        369434.000        36243312.274       188728433.608        46
             92        369434.000        38410319.820       200012608.338        42
              9        369434.000        25313727.588       133024530.872        39
             99        369434.000        25275587.799       131616615.341        42
              1        369435.000        20280101.681       106572601.660        51
              7        369435.000        20441090.567       107418638.518        49
              8        369435.000        23530070.282       123651348.425        44
             11        369435.000        20809250.427       109353328.925        49
             17        369435.000        23573847.207       123881409.374        45
             22        369435.000        23052084.143       121139483.601        44
             28        369435.000        23221950.932       122032169.182        45
             30        369435.000        20804690.616       109329373.059        50
              3        369435.000        23551452.295       123763691.830        43
             94        369435.000        40653454.011       211693212.612        37
             95        369435.000        35986958.768       187393531.735        48
             96        369435.000        36590338.559       190535487.984        45
             98        369435.000        35778880.208       186310012.682        47
             93        369435.000        39116798.482       203691430.863        42
            100        369435.000        22302149.170       116133140.856        48
